hhvd,206918732,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,OMERO-Users,REDDP_READER_P,REDDP_OPCOB_OMICS_READER,vascular_spatial_atlas,,,,,,,,,,,,,,,,,,
hipn,856747520,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,ga_shared,REDDP_READER_P,ad_jira_red,,,,,,,,,,,,,,,,,,,,
hiwt,409108679,1432000513,domain_users,**Never logged in**,domain_users,mdu,ad_jira_red,dna_aws_hpc,nngmp0050e1c3icl,seqplat_ws_scrnaseq,,,,,,,,,,,,,,,,,,,
hjou,1003053390,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
hlrp,856761339,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
hlvn,1022249628,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,comphealth,,,,,,,,,,,,,,,,,,,,,
hmck,856711420,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,red-dp,TnT-Admin,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
hnsw,648881025,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
hrnz,981256948,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
hspu,481800961,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
hswh,1022249803,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,nlp_rag,,,,,,,,,,,,,,,,,,,,,,
hydn,1022260181,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
hymj,856610587,1432000513,domain_users,Wed Jul 23 13:38:27 +0000 2025,domain_users,rstudio-admins,grs,admin-marjorie,admin-lovelace,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,
hynj,481828546,1432000513,domain_users,Tue Jul 15 14:36:26 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,gnat_sysbio,,,,,,,,,,,,,,,,,,,,,
idbm,856718247,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,datahub-210-admin,,,,,,,,,,,,,,,,,,,,,,
idje,856754594,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,REDDP_OPCOB_OMICS_READER,,,,,,,,,,,,,,,,,,,,,
iira,1258829181,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
ijdn,1003037286,1432000513,domain_users,Tue Jul 22 03:46:23 +0000 2025,domain_users,ad_jira_red,nnrco_nnrcc_genetics,dna_aws_hpc,red-dp-tddp-endothelialcell-prod-reader,red-dp,REDDP_READER_P,seqplat_ws_scrnaseq,ric,tde_campaigns,,,,,,,,,,,,,,,
ilhf,1022218094,1432000513,domain_users,Sat Jul 12 12:32:30 +0000 2025,domain_users,sysbiotarget,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
imhr,481804408,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
iqom,1022291615,1432000513,domain_users,Wed Jul  9 19:43:17 +0000 2025,domain_users,dna_aws_hpc,cdd,,,,,,,,,,,,,,,,,,,,,,
irvi,1022249380,1432000513,domain_users,Mon Aug  4 19:29:36 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,,,,
japf,981253450,1432000513,domain_users,Mon Aug  4 10:58:17 +0000 2025,domain_users,dept105,local_ukbiobank,ukb_proteomics,genetics_ukb65851,isoseq_dicerna_compbio,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,PPI_correlation_visium,datahub-finngen-ukbb,datahub-dept105,datahub-genetics-ukb53639,tde_campaigns,,,,,,,,,,
jfgb,589778011,1432000513,domain_users,**Never logged in**,domain_users,aagenetics,mi,dna_aws_hpc,ST-GE-PredBenchm,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
jfjm,447745112,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
jfmw,856777787,1432000513,domain_users,Tue Jun 17 14:24:24 +0000 2025,domain_users,cdd,ad_jira_red,dna_aws_hpc,nn_bdas_reader,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
jfvs,573498440,1432000513,domain_users,Fri Jul 25 11:46:57 +0000 2025,domain_users,eye_imaging,genetics_ukb53639,dna_aws_hpc,datahub-genetics-ukb53639,imegimaging,,,,,,,,,,,,,,,,,,,
jgks,573498593,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
jizr,206934521,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
jjlx,856754269,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,ad_jira_red,bdq,,,,,,,,,,,,,,,,,,,,
jkvg,1022289633,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,tdsu,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,,
jlze,981231020,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
jnvy,573569331,1432000513,domain_users,**Never logged in**,domain_users,cdd,ad_jira_red,dna_aws_hpc,gnat_sysbio,nn_bdas_reader,seqplat_ws_GNAT,,,,,,,,,,,,,,,,,,
jqoc,573498590,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
jrjl,206912337,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
jtju,648987486,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,dept7340,seqplat_ws_Genome_Edit,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
jvdj,447685279,1432000513,domain_users,**Never logged in**,domain_users,cdd,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
jvkm,856706530,1432000513,domain_users,**Never logged in**,domain_users,cdd,omero-server,dna_aws_hpc,novomorph,DD_AWS_Image_Solutions,OMERO-Users,novomorph-admins,GFS_POC_Image_Solutions,,,,,,,,,,,,,,,,
jwlx,648843408,1432000513,domain_users,Sat Aug  2 11:40:54 +0000 2025,domain_users,dept105,genetics_ukb65851,ppp_jwlx,genetics_ukb53639,dna_aws_hpc,nnrco,datahub-dept105,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,
jwrj,278923611,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
jxmm,648903532,1432000513,domain_users,**Never logged in**,domain_users,cdd,adv-omics,mdu,ad_jira_red,dna_aws_hpc,nnrco,datahub-mdu,biobeat,red-dp,datahub-genetics-ukb53639,OMERO-Users,REDDP_READER_P,seqplat_ws_scrnaseq,cardio-renal,datahub-210-admin,vascular_spatial_atlas,sysbiotarget,tde_campaigns,tdsu,,,,,
jyqg,206826191,1432000513,domain_users,Tue Jul  1 08:13:29 +0000 2025,domain_users,mdu,dna_aws_hpc,REDDP_READER_P,metabolic_disease_research_sequencing,RNAseq_Adipose_Endothelial_ZTML,datahub-210-admin,ad_jira_red,,,,,,,,,,,,,,,,,
jzrk,1562222767,1432000513,domain_users,Sat Jul 19 08:51:56 +0000 2025,domain_users,step_access_group,ukb_t2d_def,local_ukbiobank,apt_users,genetics_ukb65851,isoseq_dicerna_compbio,sysbiotarget,adv-omics,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,mlobesity,red-dp-reader-imaging-externaldata,datahub-genetics-ukb53639,reddp-dpt-img-dev-r,reddp-dpt-meta-dev-r,reddp-dpt-img-prd-r,reddp-dpt-meta-prd-r,REDDP_READER_P,novomorph-ds-users,REDDP_OPCOB_OMICS_READER,reddp-dpt-img-prd-d,reddp_tde_hci_img_r
kavz,981314630,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
kcf,1432015375,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
kcsl,856700813,1432000513,domain_users,**Never logged in**,domain_users,cdd,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
kdsu,447745718,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,,,,,
kegs,648987465,1432000513,domain_users,**Never logged in**,domain_users,genetics_ukb65851,genetics_ukb53639,dna_aws_hpc,step_genetics,datahub-genetics-ukb53639,nn_bdas_reader,,,,,,,,,,,,,,,,,,
kfni,981217223,1432000513,domain_users,Thu Jul 10 09:22:49 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,OMERO-Users,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
kfsq,1432115341,1432000513,domain_users,**Never logged in**,domain_users,nnrco_cph,dna_aws_hpc,cph_cprd,,,,,,,,,,,,,,,,,,,,,
khgq,278815294,1432000513,domain_users,**Never logged in**,domain_users,genetics_starnet,dna_aws_hpc,step_genetics,,,,,,,,,,,,,,,,,,,,,
khjy,945590513,1432000513,domain_users,**Never logged in**,domain_users,dept105,dna_aws_hpc,nnrco,,,,,,,,,,,,,,,,,,,,,
khlc,981273731,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
khvm,573569425,1432000513,domain_users,Thu Jun 26 18:20:22 +0000 2025,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
kjtu,1022246171,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
kniv,856776940,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,dept7340,,,,,,,,,,,,,,,,,,,,,
kobh,1258952417,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
kqtm,447607248,1432000513,domain_users,**Never logged in**,domain_users,cdd,sysbiotarget,mi,dna_aws_hpc,dewp_image_analys,red-dp,reddp-dpt-img-prd-r,reddp-dpt-meta-prd-r,mi-imaging,REDDP_READER_P,reddp-dpt-img-prd-d,,,,,,,,,,,,,
kqwb,1022280495,1432000513,domain_users,Thu Jul  3 14:14:00 +0000 2025,domain_users,sysbiotarget,dna_aws_hpc,REDDP_READER_P,novomorph-ds-users,reddp_tde_hci_img_r,OMERO-Users,,,,,,,,,,,,,,,,,,
krmb,589706498,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,biobeat,red-dp,cardio-renal,REDDP_READER_P,,,,,,,,,,,,,,,,,,
kswo,1022204282,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
ktdb,981227684,1432000513,domain_users,**Never logged in**,domain_users,cdd,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
kvyc,1022201488,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
kxgl,1022201350,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,,,,,
kzds,856782452,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,NNmegaTAL,mega,,,,,,,,,,,,,,,,,,,,,
ldte,856783709,1432000513,domain_users,Wed Jul 30 09:06:58 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,bdq,,,,,,,,,,,,,,,,,,,,,
lfsz,1022239080,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
lglm,481804257,1432000513,domain_users,**Never logged in**,domain_users,dept105,genetics_ukb65851,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,datahub-dept105,tde_campaigns,,,,,,,,,,,,,,,,
lgnb,447685565,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,liver_biology_colab,,,,,,,,,,,,,,,,,,,,,,
lgyc,981201625,1432000513,domain_users,Mon Aug  4 12:56:45 +0000 2025,domain_users,dept105,nnrco_prs_ml,ukb_proteomics,genetics_ukb65851,Backman2021_WES,aagenetics,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,datahub-dept105,REDDP_READER_P,tde_campaigns,,,,,,,,,,,
livedesign-compute,1022288243,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,cdd,,,,,,,,,,,,,,,,,,,,,,
liwd,1022249703,1432000513,domain_users,**Never logged in**,domain_users,dept105,ad_jira_red,dna_aws_hpc,nnrco,,,,,,,,,,,,,,,,,,,,
ljsy,856740728,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
lkpa,981239827,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
lksy,856761404,1432000513,domain_users,**Never logged in**,domain_users,genetics_ukb53639,dna_aws_hpc,imegimaging,,,,,,,,,,,,,,,,,,,,,
lljg,206841061,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,red-dp-tddp-endothelialcell-prod-reader,REDDP_READER_P,ric,beta_cell_2025,,,,,,,,,,,,,,,,,,
lloi,856700645,1432000513,domain_users,Tue Jul 29 11:21:04 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
lmhd,206861739,1432000513,domain_users,**Never logged in**,domain_users,mdu,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,datahub-mdu,REDDP_READER_P,seqplat_ws_scrnaseq,,,,,,,,,,,,,,,,
lnyj,206990952,1432000513,domain_users,Fri Jul 18 12:13:45 +0000 2025,domain_users,nnedl_selfservice_ds_nnrcoagile,rstudio-admins,dept105,t_group,grs,genetics_ukb65851,bikeki,crdfshared,mdu,admin-marjorie,admin-lovelace,dna_aws_hpc,nnrco,datahub-mdu,datahub-dept105,REDDP_READER_P,,,,,,,,
lvbl,447745473,1432000513,domain_users,Sat Aug  2 10:15:08 +0000 2025,domain_users,dna_aws_hpc,REDDP_READER_P,AntibodyDesign,,,,,,,,,,,,,,,,,,,,,
lvwn,1022226963,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
lwho,856729079,1432000513,domain_users,**Never logged in**,domain_users,cdd,mi,dna_aws_hpc,reddp-dpt-img-prd-r,REDDP_READER_P,reddp_tde_hci_img_r,,,,,,,,,,,,,,,,,,
lwmr,1003140124,1432000513,domain_users,Mon Aug  4 14:55:08 +0000 2025,domain_users,dept105,genetics_ukb65851,aagenetics,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,datahub-dept105,datahub-genetics-ukb53639,,,,,,,,,,,,,,,
lwph,856725130,1432000513,domain_users,**Never logged in**,domain_users,cdd,mi,dna_aws_hpc,dewp_image_analys,novomorph,reddp-dpt-img-prd-r,reddp-dpt-meta-prd-r,mi-imaging,REDDP_READER_P,,,,,,,,,,,,,,,
lxay,206933103,1432000513,domain_users,**Never logged in**,domain_users,red-dp-tddp-endothelialcell-prod-reader,nnedl_selfservice_ds_nnrcoagile,datahub-genetics-ukb53639,novomorph-ds-users,dewp_image_analys,genetics_ukb53639,REDDP_READER_P,nnrco_prs_ml,sysbiotarget,ad_jira_red,dna_aws_hpc,nnrco_tci,red-dp,nnrco,tde_campaigns,,,,,,,,,
lydw,1022214267,1432000513,domain_users,Tue Jul 29 19:37:37 +0000 2025,domain_users,dna_aws_hpc,admin-marjorie,admin-lovelace,,,,,,,,,,,,,,,,,,,,,
mbvk,1003023545,1432000513,domain_users,**Never logged in**,domain_users,mi,dna_aws_hpc,nnrco,red-dp,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
mbxw,856726368,1432000513,domain_users,Tue Jun 24 09:28:27 +0000 2025,domain_users,dna_aws_hpc,REDDP_READER_P,ad_jira_red,,,,,,,,,,,,,,,,,,,,,
mfhp,1022217928,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
mkxw,856701623,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
mlqj,206906549,1432000513,domain_users,**Never logged in**,domain_users,genetics_ukb53639,dna_aws_hpc,tpu_analysts,,,,,,,,,,,,,,,,,,,,,
mqdw,1003026316,1432000513,domain_users,Mon Aug  4 10:40:56 +0000 2025,domain_users,sysbiotarget,ad_jira_red,dna_aws_hpc,nnrco,REDDP_READER_P,seqplat_ws_scrnaseq,REDDP_OPCOB_OMICS_READER,datahub-210-admin,,,,,,,,,,,,,,,,
mtqi,1258952286,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
mulw,1104404041,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,seqplat_ws_DNA_Del,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
mutw,856783736,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
mvka,206949463,1432000513,domain_users,**Never logged in**,domain_users,dept6698,cdd,massif_seed_library,qape_mvka,minibinders_library,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,
mvrm,206987062,1432000513,domain_users,**Never logged in**,domain_users,sysbiotarget,mdu,dna_aws_hpc,datahub-mdu,REDDP_READER_P,dewp_image_analys,,,,,,,,,,,,,,,,,,
mwry,206882600,1432000513,domain_users,**Never logged in**,domain_users,reddp-dpt-meta-dev-r,reddp-dpt-meta-prd-r,reddp-dpt-img-dev-r,reddp-dpt-img-prd-r,dewp_image_analys,dna_aws_hpc,,,,,,,,,,,,,,,,,,
myqv,856795737,1432000513,domain_users,Wed Jul 30 12:50:00 +0000 2025,domain_users,dept105,ad_jira_red,dna_aws_hpc,nnrco,datahub-genetics-ukb53639,REDDP_READER_P,datahub-aidr-gnat-dev,seqplat_ws_scrnaseq,datahub-aidr-arc-ctc-tahoe100-reader,datahub-dept-105-admin,,,,,,,,,,,,,,
nbhl,1104408303,1432000513,domain_users,**Never logged in**,domain_users,REDDP_READER_P,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
nbkm,409174776,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,cardio-renal,,,,,,,,,,,,,,,,,,,,,
nbvs,1003107296,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
ncir,856694797,1432000513,domain_users,**Never logged in**,domain_users,mi,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
nerg,1348667132,1432000513,domain_users,Thu Jul 10 13:59:02 +0000 2025,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
nextflow,856729964,1432000513,domain_users,Thu Jul  3 07:38:13 +0000 2025,domain_users,dna_aws_hpc,seqplat_ws_test_1,seqplat_ws_test_2,seqplat_ws_DNA_Del,seqplat_ws_RNA_Tech,seqplat_ws_Genome_Edit,seqplat_ws_Cell_Eng,seqplat_ws_Cell_TAD,seqplat_ws_GNAT,seqplat_ws_scrnaseq,seqplat_ws_ee_adipose_liver,,,,,,,,,,,,,
nhih,1022211857,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
nkkc,1022221308,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
nlic,981241785,1432000513,domain_users,Thu Jul 31 14:52:51 +0000 2025,domain_users,dept105,Backman2021_WES,genetics_ukb53639,ad_jira_red,dna_aws_hpc,nnrco,datahub-dept105,datahub-genetics-ukb53639,REDDP_READER_P,tde_campaigns,,,,,,,,,,,,,,
nljh,981304279,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
nlto,981227874,1432000513,domain_users,Wed Jul 16 14:28:43 +0000 2025,domain_users,step_access_group,isoseq_dicerna_compbio,sysbiotarget,ad_jira_red,dna_aws_hpc,nnrco,mlobesity,red-dp,nn_bdas_reader,REDDP_READER_P,safety_landscape,,,,,,,,,,,,,
nnrv,573580705,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,reddp-dpt-img-dev-r,reddp-dpt-meta-dev-r,reddp-dpt-img-prd-r,reddp-dpt-meta-prd-r,REDDP_READER_P,ad_jira_red,,,,,,,,,,,,,,,,,
nqbt,1022246539,1432000513,domain_users,Mon Aug  4 12:13:41 +0000 2025,domain_users,dept105,dna_aws_hpc,nnrco,REDDP_READER_P,REDDP_OPCOB_OMICS_READER,,,,,,,,,,,,,,,,,,,
nqcn,856776938,1432000513,domain_users,Mon Aug  4 18:00:28 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,liver_biology_colab,metabolic_disease_research_sequencing,seqplat_ws_scrnaseq,,,,,,,,,,,,,,,,,,,
nqvu,1022214337,1432000513,domain_users,**Never logged in**,domain_users,dept105,genetics_ukb53639,dna_aws_hpc,nnrco,,,,,,,,,,,,,,,,,,,,
nreo,1348625453,1432000513,domain_users,Fri Aug  1 12:54:32 +0000 2025,domain_users,dept105,genetics_ukb65851,eye_imaging,genetics_ukb53639,ad_jira_red,genetics_starnet,dna_aws_hpc,nnrco,datahub-finngen-ukbb,datahub-dept105,datahub-genetics-ukb53639,datahub-dept-105-admin,,,,,,,,,,,,
nroi,481800893,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,comphealth,,,,,,,,,,,,,,,,,,,,,,
ntem,1348703029,1432000513,domain_users,**Never logged in**,domain_users,genetics_ukb53639,dna_aws_hpc,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,,,,
nygz,981219962,1432000513,domain_users,Mon Jul 28 07:54:57 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,red-dp-tddp-endothelialcell-prod-reader,red-dp,novomorph,OMERO-Users,REDDP_READER_P,ric,,,,,,,,,,,,,,,,
nyyl,981239677,1432000513,domain_users,**Never logged in**,domain_users,pognyyl,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
nzda,1562237841,1432000513,domain_users,Thu Jul 31 11:12:09 +0000 2025,domain_users,dept105,dna_aws_hpc,nnrco,datahub-dept105,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
nzjh,1562222826,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
nzog,1022285328,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
ocmg,1003154877,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,datahub-genetics-ukb53639,nn_bdas_reader,REDDP_READER_P,datahub-210-admin,,,,,,,,,,,,,,,,,,
ofsr,856785500,1432000513,domain_users,**Never logged in**,domain_users,mi,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,
ohpx,1022278683,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
ojsb,1003042527,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,step_genetics,biobeat,,,,,,,,,,,,,,,,,,,,,
ojsz,981265674,1432000513,domain_users,Mon Aug  4 08:33:37 +0000 2025,domain_users,dna_aws_hpc,red-dp,OMERO-Users,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
olsw,1022273384,1432000513,domain_users,**Never logged in**,domain_users,cdd,mi,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,
omicscloud,648923577,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
omtp,856779381,1432000513,domain_users,**Never logged in**,domain_users,ad_jira_red,dna_aws_hpc,seqplat_ws_scrnaseq,,,,,,,,,,,,,,,,,,,,,
osii,856776661,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
osvk,1348744652,1432000513,domain_users,Mon Aug  4 13:31:57 +0000 2025,domain_users,dept105,genetics_ukb53639,dna_aws_hpc,nnrco,datahub-dept105,datahub-genetics-ukb53639,,,,,,,,,,,,,,,,,,
ousm,481810985,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
ozmp,1258887368,1432000513,domain_users,**Never logged in**,domain_users,cdd,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,
pacw,1022217977,1432000513,domain_users,Fri Aug  1 11:35:28 +0000 2025,domain_users,dna_aws_hpc,bdq,,,,,,,,,,,,,,,,,,,,,,
pghf,648831990,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,datahub-finngen-ukbb,datahub-ldscore,OMERO-Users,REDDP_READER_P,,,,,,,,,,,,,,,,,,,
pnvp,856711338,1432000513,domain_users,Fri Aug  1 13:47:35 +0000 2025,domain_users,dna_aws_hpc,red-dp-reader-imaging-externaldata,TDDP,dewp_image_analys,red-dp-tddp-endothelialcell-prod-reader,red-dp,TnT-Admin,red-dp-tddp-cellrep-data-prod-dev,reddp-dpt-img-dev-r,reddp-dpt-meta-dev-r,reddp-dpt-img-prd-r,reddp-dpt-meta-prd-r,REDDP_READER_P,REDDP_OPCOB_OMICS_READER,datahub-210-admin,seqplat_ws_scrnaseq,,,,,,,,
pog,648952809,1432000513,domain_users,Fri Jun 27 08:16:45 +0000 2025,domain_users,Backman2021_WES,pognyyl,genetics_ukb53639,dna_aws_hpc,nnrco,NNEDL_AD_UKBB2022_R,OMERO-Users,REDDP_READER_P,,,,,,,,,,,,,,,,
pomc,648987345,1432000513,domain_users,Thu Jul  3 10:35:37 +0000 2025,domain_users,ad_jira_red,dna_aws_hpc,REDDP_READER_P,aintibody,AntibodyDesign,,,,,,,,,,,,,,,,,,,
prft,206873602,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,,,,,,,,,,,,,,,,,,,,,,
prny,981217418,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,,,,,,,,,,,,,,,,,,,,,,,
pvib,1022246169,1432000513,domain_users,**Never logged in**,domain_users,dna_aws_hpc,REDDP_READER_P,ad_jira_red,,,,,,,,,,,,,,,,,,,,,
